uid,department_id,department_name,school_kcode,school_name,name,name_hira,created_date,updated_date
195,1411,共同教育学部,col-K23000920-0000,宇都宮大学,学校教育教員養成課程,がくこうきょういくきょういんようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
196,1414,工学部,col-K23000920-0000,宇都宮大学,基盤工学科,きばんこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
197,1415,農学部,col-K23000920-0000,宇都宮大学,生物資源科学科,せいぶつしげんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
198,1415,農学部,col-K23000920-0000,宇都宮大学,応用生命化学科,おうようせいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
199,1415,農学部,col-K23000920-0000,宇都宮大学,農業環境工学科,のうぎょうかんきょうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
200,1415,農学部,col-K23000920-0000,宇都宮大学,農業経済学科,のうぎょうけいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
201,1415,農学部,col-K23000920-0000,宇都宮大学,森林科学科,しんりんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
202,1415,農学部,col-K23000920-0000,宇都宮大学,（共通）,（きょうつう）,2025-06-25 23:44:19,2025-06-25 23:44:19
203,3708,共同教育学部,col-K23001013-0000,群馬大学,学校教育教員養成課程,がくこうきょういくきょういんようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
204,3710,情報学部,col-K23001013-0000,群馬大学,情報学科,じょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
205,3712,社会情報学部,col-K23001013-0000,群馬大学,社会情報学科,しゃかいじょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
206,3709,医学部,col-K23001013-0000,群馬大学,医学科,いがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
207,3709,医学部,col-K23001013-0000,群馬大学,保健学科,ほけんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
208,3711,理工学部,col-K23001013-0000,群馬大学,物質・環境類,ぶつしつ・かんきょうるい,2025-06-25 23:44:19,2025-06-25 23:44:19
209,3711,理工学部,col-K23001013-0000,群馬大学,電子・機械類,でんこ・きかいるい,2025-06-25 23:44:19,2025-06-25 23:44:19
210,3711,理工学部,col-K23001013-0000,群馬大学,化学・生物化学科,かがく・せいぶつかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
211,3711,理工学部,col-K23001013-0000,群馬大学,機械知能システム理工学科,きかいちのうしすてむりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
212,3711,理工学部,col-K23001013-0000,群馬大学,環境創生理工学科,かんきょうそうせいりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
213,3711,理工学部,col-K23001013-0000,群馬大学,電子情報理工学科,でんこじょうほうりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
214,3711,理工学部,col-K23001013-0000,群馬大学,総合理工学科,そうごうりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
215,3711,理工学部,col-K23001013-0000,群馬大学,（共通）,（きょうつう）,2025-06-25 23:44:19,2025-06-25 23:44:19
216,1041,教養学部,col-K23001150-0000,埼玉大学,教養学科,きょうようがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
217,1043,経済学部,col-K23001150-0000,埼玉大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
218,1043,経済学部,col-K23001150-0000,埼玉大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
219,1043,経済学部,col-K23001150-0000,埼玉大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
220,1040,教育学部,col-K23001150-0000,埼玉大学,学校教育教員養成課程,がくこうきょういくきょういんようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
221,1040,教育学部,col-K23001150-0000,埼玉大学,養護教諭養成課程,ようごきょうゆようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
222,1042,理学部,col-K23001150-0000,埼玉大学,数学科,すうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
223,1042,理学部,col-K23001150-0000,埼玉大学,物理学科,ぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
224,1042,理学部,col-K23001150-0000,埼玉大学,基礎化学科,きそかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
225,1042,理学部,col-K23001150-0000,埼玉大学,分子生物学科,ぶんこせいぶつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
226,1042,理学部,col-K23001150-0000,埼玉大学,生体制御学科,せいたいせいごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
227,1039,工学部,col-K23001150-0000,埼玉大学,機械工学科,きかいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
228,1039,工学部,col-K23001150-0000,埼玉大学,電気電子システム工学科,でんきでんこしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
229,1039,工学部,col-K23001150-0000,埼玉大学,情報システム工学科,じょうほうしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
230,1039,工学部,col-K23001150-0000,埼玉大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
231,1039,工学部,col-K23001150-0000,埼玉大学,機能材料工学科,きのうざいりょうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
232,1039,工学部,col-K23001150-0000,埼玉大学,建設工学科,けんせつこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
233,1039,工学部,col-K23001150-0000,埼玉大学,環境共生学科,かんきょうきょうせいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
234,1039,工学部,col-K23001150-0000,埼玉大学,機械工学・システムデザイン学科,きかいこうがく・しすてむでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
235,1039,工学部,col-K23001150-0000,埼玉大学,電気電子物理工学科,でんきでんこぶつりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
236,1039,工学部,col-K23001150-0000,埼玉大学,情報工学科,じょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
237,1039,工学部,col-K23001150-0000,埼玉大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
238,1039,工学部,col-K23001150-0000,埼玉大学,環境社会デザイン学科,かんきょうしゃかいでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
239,684,国際教養学部,col-K23001448-0000,千葉大学,国際教養学科,こくさいきょうようがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
240,688,文学部,col-K23001448-0000,千葉大学,人文学科,じんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
241,689,法政経学部,col-K23001448-0000,千葉大学,法政経学科,ほうせいけいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
242,687,教育学部,col-K23001448-0000,千葉大学,学校教員養成課程,がくこうきょういんようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
243,690,理学部,col-K23001448-0000,千葉大学,数学・情報数理学科,すうがく・じょうほうすうりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
244,690,理学部,col-K23001448-0000,千葉大学,物理学科,ぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
245,690,理学部,col-K23001448-0000,千葉大学,化学科,かがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
246,690,理学部,col-K23001448-0000,千葉大学,生物学科,せいぶつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
247,690,理学部,col-K23001448-0000,千葉大学,地球科学科,ちきゅうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
248,686,工学部,col-K23001448-0000,千葉大学,総合工学科,そうごうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
249,685,園芸学部,col-K23001448-0000,千葉大学,園芸学科,えんげいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
250,685,園芸学部,col-K23001448-0000,千葉大学,応用生命化学科,おうようせいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
251,685,園芸学部,col-K23001448-0000,千葉大学,緑地環境学科,りょくちかんきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
252,685,園芸学部,col-K23001448-0000,千葉大学,食料資源経済学科,しょくりょうしげんけいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
253,683,医学部,col-K23001448-0000,千葉大学,医学科,いがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
254,692,薬学部,col-K23001448-0000,千葉大学,薬学科,やくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
255,692,薬学部,col-K23001448-0000,千葉大学,薬科学科,やっかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
256,691,看護学部,col-K23001448-0000,千葉大学,看護学科,かんごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
257,2554,法学部,col-K23001770-0000,東京大学,第1類（法学総合コース）、第2類（法律プロフェッション・コース）、第3類（政治コース）,だい1るい（ほうがくそうごうこーす）、だい2るい（ほうりつぷろふぇっしょん・こーす）、だい3るい（せいちこーす）,2025-06-25 23:44:19,2025-06-25 23:44:19
258,2549,医学部,col-K23001770-0000,東京大学,医学科,いがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
259,2549,医学部,col-K23001770-0000,東京大学,健康総合科学科,けんこうそうごうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
260,2550,工学部,col-K23001770-0000,東京大学,社会基盤学科,しゃかいきばんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
261,2550,工学部,col-K23001770-0000,東京大学,建築学科,けんちくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
262,2550,工学部,col-K23001770-0000,東京大学,都市工学科,としこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
263,2550,工学部,col-K23001770-0000,東京大学,機械工学科,きかいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
264,2550,工学部,col-K23001770-0000,東京大学,機械情報工学科,きかいじょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
265,2550,工学部,col-K23001770-0000,東京大学,航空宇宙工学科,こうくううちゅうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
266,2550,工学部,col-K23001770-0000,東京大学,精密工学科,せいみつこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
267,2550,工学部,col-K23001770-0000,東京大学,電子情報工学科,でんこじょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
268,2550,工学部,col-K23001770-0000,東京大学,電気電子工学科,でんきでんここうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
269,2550,工学部,col-K23001770-0000,東京大学,物理工学科,ぶつりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
270,2550,工学部,col-K23001770-0000,東京大学,計数工学科,けいすうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
271,2550,工学部,col-K23001770-0000,東京大学,マテリアル工学科,まてりあるこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
272,2550,工学部,col-K23001770-0000,東京大学,応用化学科,おうようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
273,2550,工学部,col-K23001770-0000,東京大学,化学システム工学科,かがくしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
274,2550,工学部,col-K23001770-0000,東京大学,化学生命工学科,かがくせいめいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
275,2550,工学部,col-K23001770-0000,東京大学,システム創成学科,しすてむそうせいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
276,2550,工学部,col-K23001770-0000,東京大学,（共通）,（きょうつう）,2025-06-25 23:44:19,2025-06-25 23:44:19
277,2553,文学部,col-K23001770-0000,東京大学,人文学科,じんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
278,2555,理学部,col-K23001770-0000,東京大学,数学科,すうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
279,2555,理学部,col-K23001770-0000,東京大学,情報科学科,じょうほうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
280,2555,理学部,col-K23001770-0000,東京大学,物理学科,ぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
281,2555,理学部,col-K23001770-0000,東京大学,天文学科,てんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
282,2555,理学部,col-K23001770-0000,東京大学,地球惑星物理学科,ちきゅうわくせいぶつりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
283,2555,理学部,col-K23001770-0000,東京大学,地球惑星環境学科,ちきゅうわくせいかんきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
284,2555,理学部,col-K23001770-0000,東京大学,化学科,かがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
285,2555,理学部,col-K23001770-0000,東京大学,生物化学科,せいぶつかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
286,2555,理学部,col-K23001770-0000,東京大学,生物学科,せいぶつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
287,2555,理学部,col-K23001770-0000,東京大学,生物情報科学科,せいぶつじょうほうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
288,2558,農学部,col-K23001770-0000,東京大学,応用生命科学課程,おうようせいめいかがくかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
289,2558,農学部,col-K23001770-0000,東京大学,環境資源科学課程,かんきょうしげんかがくかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
290,2558,農学部,col-K23001770-0000,東京大学,獣医学課程,じゅういがくかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
291,2556,経済学部,col-K23001770-0000,東京大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
292,2556,経済学部,col-K23001770-0000,東京大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
293,2556,経済学部,col-K23001770-0000,東京大学,金融学科,金ゆうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
294,2552,教養学部,col-K23001770-0000,東京大学,教養学科,きょうようがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
295,2552,教養学部,col-K23001770-0000,東京大学,学際科学科,がくさいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
296,2552,教養学部,col-K23001770-0000,東京大学,統合自然科学科,とうごうじぜんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
297,2551,教育学部,col-K23001770-0000,東京大学,総合教育科学科,そうごうきょういくかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
298,2557,薬学部,col-K23001770-0000,東京大学,薬科学科,やっかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
299,2557,薬学部,col-K23001770-0000,東京大学,薬学科,やくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
300,2528,医学部,col-K23001781-0000,東京医科歯科大学,医学科,いがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
301,2528,医学部,col-K23001781-0000,東京医科歯科大学,保健衛生学科,ほけんえいせいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
302,2529,歯学部,col-K23001781-0000,東京医科歯科大学,歯学科,しがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
303,2529,歯学部,col-K23001781-0000,東京医科歯科大学,口腔保健学科,こうこうほけんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
304,2547,言語文化学部,col-K23001792-0000,東京外国語大学,言語文化学科,げんごぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
305,2546,国際社会学部,col-K23001792-0000,東京外国語大学,国際社会学科,こくさいしゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
306,2545,国際日本学部,col-K23001792-0000,東京外国語大学,国際日本学科,こくさいにちほんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
307,2582,教育学部,col-K23001817-0000,東京学芸大学,初等教育教員養成課程,しょとうきょういくきょういんようせいかてい,2025-06-25 23:44:19,2025-06-25 23:44:19
