uid,department_id,school_kcode,school_name,name,name_hira,created_date,updated_date
3619,3619,gcl-K25005040-0000,立命館大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3620,3620,gcl-K25005040-0000,立命館大学大学院,薬学研究科,やくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3621,3621,gcl-K25005040-0000,立命館大学大学院,言語教育情報研究科,げんごきょういくじょうほうけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3622,3622,gcl-K25005040-0000,立命館大学大学院,食マネジメント研究科,しょくまねじめんとけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3623,3623,col-K23002922-0000,立教大学,コミュニティ福祉学部,こみゅにてぃふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3624,3624,col-K23002922-0000,立教大学,スポーツウエルネス学部,すぽーつうえるねすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3625,3625,col-K23002922-0000,立教大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3626,3626,col-K23002922-0000,立教大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3627,3627,col-K23002922-0000,立教大学,現代心理学部,げんだいしんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3628,3628,col-K23002922-0000,立教大学,理学部,りがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3629,3629,col-K23002922-0000,立教大学,異文化コミュニケーション学部,いぶんかこみゅにけーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3630,3630,col-K23002922-0000,立教大学,社会学部,しゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3631,3631,col-K23002922-0000,立教大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3632,3632,col-K23002922-0000,立教大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3633,3633,col-K23002922-0000,立教大学,観光学部,観こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3634,3634,gcl-K25002922-0000,立教大学大学院,21世紀社会デザイン研究科,21せきしゃかいでざいんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3635,3635,gcl-K25002922-0000,立教大学大学院,キリスト教学研究科,きりすときょうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3636,3636,gcl-K25002922-0000,立教大学大学院,コミュニティ福祉学研究科,こみゅにてぃふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3637,3637,gcl-K25002922-0000,立教大学大学院,スポーツウエルネス学研究科,すぽーつうえるねすがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3638,3638,gcl-K25002922-0000,立教大学大学院,ビジネスデザイン研究科,びじねすでざいんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3639,3639,gcl-K25002922-0000,立教大学大学院,人工知能科学研究科,じんこうちのうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3640,3640,gcl-K25002922-0000,立教大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3641,3641,gcl-K25002922-0000,立教大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3642,3642,gcl-K25002922-0000,立教大学大学院,現代心理学研究科,げんだいしんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3643,3643,gcl-K25002922-0000,立教大学大学院,理学研究科,りがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3644,3644,gcl-K25002922-0000,立教大学大学院,異文化コミュニケーション研究科,いぶんかこみゅにけーしょんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3645,3645,gcl-K25002922-0000,立教大学大学院,社会学研究科,しゃかいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3646,3646,gcl-K25002922-0000,立教大学大学院,経営学研究科,けいえいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3647,3647,gcl-K25002922-0000,立教大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3648,3648,gcl-K25002922-0000,立教大学大学院,観光学研究科,観こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3649,3649,col-K23002933-0000,立正大学,データサイエンス学部,でーたさいえんすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3650,3650,col-K23002933-0000,立正大学,仏教学部,ふつきょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3651,3651,col-K23002933-0000,立正大学,地球環境科学部,ちきゅうかんきょうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3652,3652,col-K23002933-0000,立正大学,心理学部,しんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3653,3653,col-K23002933-0000,立正大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3654,3654,col-K23002933-0000,立正大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3655,3655,col-K23002933-0000,立正大学,社会福祉学部,しゃかいふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3656,3656,col-K23002933-0000,立正大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3657,3657,col-K23002933-0000,立正大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3658,3658,gcl-K25002933-0000,立正大学大学院,地球環境科学研究科,ちきゅうかんきょうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3659,3659,gcl-K25002933-0000,立正大学大学院,心理学研究科,しんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3660,3660,gcl-K25002933-0000,立正大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3661,3661,gcl-K25002933-0000,立正大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3662,3662,gcl-K25002933-0000,立正大学大学院,社会福祉学研究科,しゃかいふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3663,3663,gcl-K25002933-0000,立正大学大学院,経営学研究科,けいえいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3664,3664,gcl-K25002933-0000,立正大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3665,3665,col-K23000849-0000,筑波大学,人文・文化学群,じんぶん・ぶんかがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3666,3666,col-K23000849-0000,筑波大学,人間学群,じんげんがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3667,3667,col-K23000849-0000,筑波大学,体育専門学群,たいいくせん門がくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3668,3668,col-K23000849-0000,筑波大学,医学群,いがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3669,3669,col-K23000849-0000,筑波大学,情報学群,じょうほうがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3670,3670,col-K23000849-0000,筑波大学,理工学群,りこうがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3671,3671,col-K23000849-0000,筑波大学,生命環境学群,せいめいかんきょうがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3672,3672,col-K23000849-0000,筑波大学,社会・国際学群,しゃかい・こくさいがくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3673,3673,col-K23000849-0000,筑波大学,芸術専門学群,げいじゅつせん門がくぐん,2025-06-25 23:44:19,2025-06-25 23:44:19
3674,3674,gcl-K25000849-0000,筑波大学大学院,システム情報工学研究科,しすてむじょうほうこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3675,3675,gcl-K25000849-0000,筑波大学大学院,ビジネス科学研究科,びじねすかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3676,3676,gcl-K25000849-0000,筑波大学大学院,人文社会ビジネス科学学術院,じんぶんしゃかいびじねすかがくがくじゅついん,2025-06-25 23:44:19,2025-06-25 23:44:19
3677,3677,gcl-K25000849-0000,筑波大学大学院,人文社会科学研究科,じんぶんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3678,3678,gcl-K25000849-0000,筑波大学大学院,人間総合科学学術院,じんげんそうごうかがくがくじゅついん,2025-06-25 23:44:19,2025-06-25 23:44:19
3679,3679,gcl-K25000849-0000,筑波大学大学院,人間総合科学研究科,じんげんそうごうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3680,3680,gcl-K25000849-0000,筑波大学大学院,図書館情報メディア研究科,ずしょかんじょうほうめでぃあけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3681,3681,gcl-K25000849-0000,筑波大学大学院,教育研究科,きょういくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3682,3682,gcl-K25000849-0000,筑波大学大学院,数理物質科学研究科,すうりぶつしつかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3683,3683,gcl-K25000849-0000,筑波大学大学院,理工情報生命学術院,りこうじょうほうせいめいがくじゅついん,2025-06-25 23:44:19,2025-06-25 23:44:19
3684,3684,gcl-K25000849-0000,筑波大学大学院,生命環境科学研究科,せいめいかんきょうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3685,3685,col-K23000883-0000,筑波学院大学,経営情報学部,けいえいじょうほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3686,3686,col-K23000850-0000,筑波技術大学,保健科学部,ほけんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3687,3687,col-K23000850-0000,筑波技術大学,産業技術学部,さんぎょうぎじゅつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3688,3688,gcl-K25000850-0000,筑波技術大学大学院,技術科学研究科,ぎじゅつかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3689,3689,,総合研究大学院大学大学院,先導科学研究科,せんどうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3690,3690,,総合研究大学院大学大学院,文化科学研究科,ぶんかかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3691,3691,,総合研究大学院大学大学院,物理科学研究科,ぶつりかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3692,3692,,総合研究大学院大学大学院,生命科学研究科,せいめいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3693,3693,,総合研究大学院大学大学院,複合科学研究科,ふくごうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3694,3694,,総合研究大学院大学大学院,高エネルギー加速器科学研究科,こうえねるぎーか速きかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3695,3695,col-K23006317-0000,美作大学,生活科学部,せいかつかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3696,3696,gcl-K25006317-0000,美作大学大学院,人間発達学研究科,じんげんはつたつがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3697,3697,gcl-K25006317-0000,美作大学大学院,生活科学研究科,せいかつかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3698,3698,col-K23001105-0000,群馬パース大学,リハビリテーション学部,りはびりてーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3699,3699,col-K23001105-0000,群馬パース大学,保健科学部,ほけんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3700,3700,col-K23001105-0000,群馬パース大学,医療技術学部,いりょうぎじゅつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3701,3701,col-K23001105-0000,群馬パース大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3702,3702,gcl-K25001105-0000,群馬パース大学大学院,保健科学研究科,ほけんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3703,3703,col-K23001091-0000,群馬医療福祉大学,リハビリテーション学部,りはびりてーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3704,3704,col-K23001091-0000,群馬医療福祉大学,医療技術学部,いりょうぎじゅつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3705,3705,col-K23001091-0000,群馬医療福祉大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3706,3706,col-K23001091-0000,群馬医療福祉大学,社会福祉学部,しゃかいふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3707,3707,gcl-K25001091-0000,群馬医療福祉大学大学院,社会福祉学研究科,しゃかいふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3708,3708,col-K23001013-0000,群馬大学,共同教育学部,きょうどうきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3709,3709,col-K23001013-0000,群馬大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3710,3710,col-K23001013-0000,群馬大学,情報学部,じょうほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3711,3711,col-K23001013-0000,群馬大学,理工学部,りこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3712,3712,col-K23001013-0000,群馬大学,社会情報学部,しゃかいじょうほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3713,3713,gcl-K25001013-0000,群馬大学大学院,保健学研究科,ほけんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3714,3714,gcl-K25001013-0000,群馬大学大学院,医学系研究科,いがく系けんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3715,3715,gcl-K25001013-0000,群馬大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3716,3716,gcl-K25001013-0000,群馬大学大学院,理工学府,りこうがくふ,2025-06-25 23:44:19,2025-06-25 23:44:19
3717,3717,gcl-K25001013-0000,群馬大学大学院,社会情報学研究科,しゃかいじょうほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3718,3718,col-K23001035-0000,群馬県立女子大学,国際コミュニケーション学部,こくさいこみゅにけーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3719,3719,col-K23001035-0000,群馬県立女子大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3720,3720,gcl-K25001035-0000,群馬県立女子大学大学院,国際コミュニケーション研究科,こくさいこみゅにけーしょんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3721,3721,gcl-K25001035-0000,群馬県立女子大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3722,3722,col-K23001024-0000,群馬県立県民健康科学大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3723,3723,col-K23001024-0000,群馬県立県民健康科学大学,診療放射線学部,しんりょうほうしゃせんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3724,3724,gcl-K25001024-0000,群馬県立県民健康科学大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3725,3725,gcl-K25001024-0000,群馬県立県民健康科学大学大学院,診療放射線学研究科,しんりょうほうしゃせんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3726,3726,col-K23005512-0000,羽衣国際大学,人間生活学部,じんげんせいかつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3727,3727,col-K23005512-0000,羽衣国際大学,現代社会学部,げんだいしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3728,3728,col-K23003200-0000,聖マリアンナ医科大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3729,3729,gcl-K25003200-0000,聖マリアンナ医科大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3730,3730,col-K23001297-0000,聖学院大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3731,3731,col-K23001297-0000,聖学院大学,心理福祉学部,しんりふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3732,3732,col-K23001297-0000,聖学院大学,政治経済学部,せいちけいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3733,3733,gcl-K25001297-0000,聖学院大学大学院,心理福祉学研究科,しんりふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3734,3734,gcl-K25001297-0000,聖学院大学大学院,政治政策学研究科,せいちせいさくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3735,3735,gcl-K25001297-0000,聖学院大学大学院,文化総合学研究科,ぶんかそうごうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3736,3736,col-K23001563-0000,聖徳大学,人間栄養学部,じんげんえいようがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3737,3737,col-K23001563-0000,聖徳大学,児童学部,じどうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3738,3738,col-K23001563-0000,聖徳大学,心理・福祉学部,しんり・ふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3739,3739,col-K23001563-0000,聖徳大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3740,3740,col-K23001563-0000,聖徳大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3741,3741,col-K23001563-0000,聖徳大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3742,3742,col-K23001563-0000,聖徳大学,音楽学部,おんがくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3743,3743,gcl-K25001563-0000,聖徳大学大学院,人間栄養学研究科,じんげんえいようがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3744,3744,gcl-K25001563-0000,聖徳大学大学院,児童学研究科,じどうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3745,3745,gcl-K25001563-0000,聖徳大学大学院,教職研究科,きょうしょくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3746,3746,gcl-K25001563-0000,聖徳大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3747,3747,gcl-K25001563-0000,聖徳大学大学院,臨床心理学研究科,りんしょうしんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3748,3748,gcl-K25001563-0000,聖徳大学大学院,言語文化研究科,げんごぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3749,3749,gcl-K25001563-0000,聖徳大学大学院,音楽文化研究科,おんがくぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3750,3750,col-K23002254-0000,聖心女子大学,現代教養学部,げんだいきょうようがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3751,3751,gcl-K25002254-0000,聖心女子大学大学院,人文社会科学研究科,じんぶんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3752,3752,gcl-K25002254-0000,聖心女子大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3753,3753,col-K23004739-0000,聖泉大学,人間学部,じんげんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3754,3754,col-K23004739-0000,聖泉大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3755,3755,gcl-K25004739-0000,聖泉大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3756,3756,col-K23002276-0000,聖路加国際大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3757,3757,gcl-K25002276-0000,聖路加国際大学大学院,公衆衛生学研究科,こうしゅうえいせいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3758,3758,gcl-K25002276-0000,聖路加国際大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3759,3759,col-K23004050-0000,聖隷クリストファー大学,リハビリテーション学部,りはびりてーしょんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3760,3760,col-K23004050-0000,聖隷クリストファー大学,国際教育学部,こくさいきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3761,3761,col-K23004050-0000,聖隷クリストファー大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3762,3762,col-K23004050-0000,聖隷クリストファー大学,社会福祉学部,しゃかいふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3763,3763,gcl-K25004050-0000,聖隷クリストファー大学大学院,リハビリテーション科学研究科,りはびりてーしょんかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3764,3764,gcl-K25004050-0000,聖隷クリストファー大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3765,3765,gcl-K25004050-0000,聖隷クリストファー大学大学院,社会福祉学研究科,しゃかいふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3766,3766,col-K23031082-0000,育英大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3767,3767,,育英館大学,情報メディア学部,じょうほうめでぃあがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3768,3768,col-K23000964-0000,自治医科大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3769,3769,col-K23000964-0000,自治医科大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3770,3770,gcl-K25000964-0000,自治医科大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3771,3771,gcl-K25000964-0000,自治医科大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3772,3772,col-K23004382-0000,至学館大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3773,3773,,至学館大学大学院,健康科学研究科,けんこうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3774,3774,col-K23006580-0000,至誠館大学,現代社会学部,げんだいしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3775,3775,col-K23002139-0000,芝浦工業大学,システム理工学部,しすてむりこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3776,3776,col-K23002139-0000,芝浦工業大学,デザイン工学部,でざいんこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3777,3777,col-K23002139-0000,芝浦工業大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3778,3778,col-K23002139-0000,芝浦工業大学,建築学部,けんちくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3779,3779,gcl-K25002139-0000,芝浦工業大学大学院,理工学研究科,りこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3780,3780,col-K23005648-0000,芦屋大学,経営教育学部,けいえいきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3781,3781,col-K23005648-0000,芦屋大学,臨床教育学部,りんしょうきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3782,3782,gcl-K25005648-0000,芦屋大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3783,3783,col-K23005017-0000,花園大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3784,3784,col-K23005017-0000,花園大学,社会福祉学部,しゃかいふくしがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3785,3785,gcl-K25005017-0000,花園大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3786,3786,gcl-K25005017-0000,花園大学大学院,社会福祉学研究科,しゃかいふくしがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3787,3787,col-K23040031-0000,芸術文化観光専門職大学,芸術文化・観光学部,げいじゅつぶんか・観こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3788,3788,col-K23000872-0000,茨城キリスト教大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3789,3789,col-K23000872-0000,茨城キリスト教大学,生活科学部,せいかつかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3790,3790,col-K23000872-0000,茨城キリスト教大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3791,3791,col-K23000872-0000,茨城キリスト教大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3792,3792,gcl-K25000872-0000,茨城キリスト教大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3793,3793,gcl-K25000872-0000,茨城キリスト教大学大学院,生活科学研究科,せいかつかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3794,3794,gcl-K25000872-0000,茨城キリスト教大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3795,3795,col-K23000838-0000,茨城大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3796,3796,col-K23000838-0000,茨城大学,人文社会科学部,じんぶんしゃかいかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3797,3797,col-K23000838-0000,茨城大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3798,3798,col-K23000838-0000,茨城大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3799,3799,col-K23000838-0000,茨城大学,理学部,りがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3800,3800,col-K23000838-0000,茨城大学,農学部,のうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3801,3801,gcl-K25000838-0000,茨城大学大学院,人文社会科学研究科,じんぶんしゃかいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3802,3802,gcl-K25000838-0000,茨城大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3803,3803,gcl-K25000838-0000,茨城大学大学院,理工学研究科,りこうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3804,3804,gcl-K25000838-0000,茨城大学大学院,農学研究科,のうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3805,3805,col-K23000861-0000,茨城県立医療大学,保健医療学部,ほけんいりょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3806,3806,gcl-K25000861-0000,茨城県立医療大学大学院,保健医療科学研究科,ほけんいりょうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3807,3807,col-K23005110-0000,藍野大学,医療保健学部,いりょうほけんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3808,3808,gcl-K25005110-0000,藍野大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
3809,3809,col-K23000252-0000,藤女子大学,人間生活学部,じんげんせいかつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
3810,3810,col-K23000252-0000,藤女子大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
